ID,CASRN,Name,ChemSpiderID,MolecularFormula,VerticeSet,EdgeSet,NumHydrogenSet,amine,nitrile,imine,sulfide,thiol,halide_F,halide_Cl,halide_Br,halide_I,phosphate,alcohol,carboxylic_acid,acid_halide_F,acid_halide_Cl,acid_halide_Br,ester,anhydride,imide_0,imide_1,amide_0,amide_1,amide_2,isocyanate,aldehyde,ketone,benzene
1058,91-20-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,91-21-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,91-22-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,91-23-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,91-25-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,91-29-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,91-30-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,91-34-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,91-35-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,91-36-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,91-40-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,91-43-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,91-44-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,91-49-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,91-50-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,91-51-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,91-52-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,91-53-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,91-55-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,91-56-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,91-57-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,91-58-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,91-60-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,91-61-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,91-62-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,91-63-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,91-64-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,91-65-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,91-66-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,91-67-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,91-68-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,91-72-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,91-73-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,91-76-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,91-77-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,91-78-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,91-87-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,91-88-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,91-91-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,91-92-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,91-94-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,91-95-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,91-96-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,91-97-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,91-98-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,91-99-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,92-00-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,92-13-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,92-14-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,92-15-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,92-16-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,92-17-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,92-18-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,92-21-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,92-24-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,92-26-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,92-27-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,92-28-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,92-29-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,92-30-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,92-31-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,92-32-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,92-35-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,92-36-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,92-39-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,92-40-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,92-41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,92-43-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,92-44-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,92-47-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,92-48-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,92-49-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,92-50-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,92-51-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,92-52-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,92-53-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,92-54-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,92-55-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,92-56-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,92-57-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,92-59-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,92-60-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,92-62-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,92-64-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,92-65-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,92-66-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,92-67-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,92-68-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,92-69-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,92-70-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,92-71-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,92-72-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,92-73-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,92-74-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,92-75-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,92-76-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,92-77-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,92-78-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,92-79-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,92-80-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,92-82-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,92-83-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,92-84-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,92-85-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,92-86-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,92-87-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,92-88-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,92-89-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,92-91-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,92-92-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,92-93-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,92-94-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,92-98-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,92-99-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,93-00-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,93-05-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,93-13-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,93-14-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,93-15-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,93-16-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,93-18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,93-19-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,93-21-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,93-23-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,93-25-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,93-26-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,93-27-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,93-28-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,93-29-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,93-34-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,93-37-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,93-40-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,93-43-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,93-44-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,93-45-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,93-46-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,93-48-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,93-50-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,93-51-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,93-52-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,93-53-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,93-55-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,93-56-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,93-58-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,93-60-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,93-61-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,93-62-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,93-65-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,93-68-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,93-69-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,93-70-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,93-71-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,93-76-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,93-77-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,93-81-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,93-82-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,93-83-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,93-84-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,93-85-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,93-89-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,93-90-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,93-91-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,93-92-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,93-94-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,93-97-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,93-98-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,93-99-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,94-02-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,94-13-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,94-14-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,94-17-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,94-18-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,94-21-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,94-25-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,94-26-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,94-28-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,94-30-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,94-31-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,94-32-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,94-33-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,94-34-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,94-36-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,94-41-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,94-44-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,94-46-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,94-47-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,94-48-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,94-49-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,94-50-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,94-52-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,94-53-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,94-57-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,94-58-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,94-59-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,94-60-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,94-62-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,94-64-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,94-65-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,94-66-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,94-67-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,94-68-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,94-69-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,94-70-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,94-71-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,94-74-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,94-75-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,94-76-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,94-85-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,94-86-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,94-87-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,94-88-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,94-89-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,94-91-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,94-92-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,94-93-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,94-96-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,94-97-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,94-98-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,94-99-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,95-00-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,95-13-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,95-14-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,95-15-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,95-16-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,95-19-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,95-20-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,95-21-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,95-22-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,95-23-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,95-24-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,95-25-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,95-26-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,95-29-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,95-30-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,95-31-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,95-32-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,95-33-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,95-35-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,95-37-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,95-38-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,95-39-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,95-41-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,95-45-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,95-46-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,95-47-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,95-48-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,95-49-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,95-50-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,95-51-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,95-52-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,95-53-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,95-54-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,95-55-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,95-56-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,95-57-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,95-58-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,95-59-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,95-63-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,95-64-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,95-65-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,95-68-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,95-69-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,95-70-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,95-71-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,95-72-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,95-73-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,95-74-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,95-75-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,95-76-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,95-77-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,95-78-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,95-79-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,95-80-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,95-82-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,95-83-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,95-84-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,95-85-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,95-87-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,95-88-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,95-92-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,95-93-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,95-94-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,95-95-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,95-96-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,95-99-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,96-13-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,96-14-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,96-15-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,96-16-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,96-17-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,96-18-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,96-19-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,96-20-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,96-21-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,96-22-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,96-23-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,96-24-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,96-26-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,96-27-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,96-29-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,96-31-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,96-32-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,96-33-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,96-34-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,96-35-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,96-37-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,96-41-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,96-43-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,96-45-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,96-47-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,96-48-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,96-49-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,96-50-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,96-53-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,96-54-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,96-55-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,96-56-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,96-57-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,96-59-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,96-66-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,96-67-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,96-69-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,96-70-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,96-73-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,96-74-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,96-75-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,96-76-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,96-77-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,96-78-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,96-80-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,96-88-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,96-96-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,96-97-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,96-98-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,96-99-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,97-00-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
