molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
648,6517,14,0.57108,0.04089,1.0540925533894598,1.0540925533894598,8,1.0
2543,8113,14,0.511514,0.298541,1.1055415967851334,1.1055415967851334,108,1.0
3300,3008,14,0.646796,0.205424,1.4907119849998598,1.4907119849998598,40,1.0
2958,8434,14,0.65252,0.00764,1.4907119849998598,1.4907119849998598,2,1.0
616,59167,14,0.60096,0.249553,0.8819171036881968,0.8819171036881968,10,2.0
1423,54959,14,0.627919,0.079665,1.1055415967851334,1.1055415967851334,4,1.0
608,6468,14,0.606849,0.095133,1.1055415967851334,1.1055415967851334,8,1.0
1435,60247,14,0.68734,0.111474,0.7453559924999299,0.7453559924999299,4,1.0
2175,61594,14,0.683313,0.047863,1.7950549357115013,1.7950549357115013,2,1.0
576,6438,15,0.588521,0.131144,0.0,0.0,2,1.0
2432,8023,15,0.521775,0.157734,0.0,0.0,2,1.0
2868,60585,15,0.656298,0.207631,0.0,0.0,2,1.0
3291,9108,15,0.601238,0.011699,1.7950549357115013,1.7950549357115013,12,1.0
2960,8435,15,0.714683,0.00808,1.5563490039905001,1.5563490039905001,2,1.0
3001,88859,15,0.711614,0.158116,1.5634719199411433,1.5634719199411433,4,1.0
611,59886,15,0.661286,0.026432,1.4907119849998598,1.4907119849998598,2,1.0
2459,60386,15,0.676791,0.02177,1.1055415967851334,1.1055415967851334,2,1.0
666,6533,15,0.685558,0.152127,0.9428090415820634,0.9428090415820634,8,1.0
3090,8582,15,0.626281,0.007343,2.260776661041756,2.260776661041756,4,1.5
515,59824,15,0.680615,0.167151,0.9428090415820634,0.9428090415820634,2,2.0
2439,60372,15,0.664263,0.089907,1.4142135623730951,1.4142135623730951,2,1.0
534,199342,15,0.637647,0.00999,1.5275252316519468,1.5275252316519468,2,1.0
822,21106533,16,0.646292,0.009456,0.0,0.0,4,1.0
3435,61151,16,0.754329,0.333159,0.3333333333333333,0.3333333333333333,4,1.0
703,537824,16,0.666266,0.117235,1.1925695879998879,1.1925695879998879,12,1.0
3508,61240,16,0.666037,0.268683,1.1055415967851334,1.1055415967851334,22,1.0
1368,60224,16,0.711103,0.248941,1.4907119849998598,1.4907119849998598,44,1.0
3003,55045,16,0.644261,0.067717,1.247219128924647,1.247219128924647,4,1.0
3004,8503,16,0.610558,0.096613,1.1055415967851334,1.1055415967851334,4,1.0
1388,60232,16,0.742478,0.019941,1.5275252316519468,1.5275252316519468,8,1.0
2110,29153,16,0.576034,0.014616,1.7950549357115013,1.7950549357115013,12,1.0
2968,60653,16,0.646986,0.524478,1.2909944487358056,1.2909944487358056,24,1.0
2855,8288,16,0.77151,0.15592,0.6497862896539309,0.6497862896539309,2,1.0
