molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
3247,71305,38,0.795469,0.100714,1.4907119849998598,1.4907119849998598,168,0.9880952380952381
3428,61140,39,0.856613,0.003178,0.3333333333333333,0.3333333333333333,1,1.0
940,60065,40,0.86876,0.352507,0.4714045207910317,0.4714045207910317,28,1.0
2421,60363,42,0.865996,0.658142,0.4714045207910317,0.4714045207910317,2,1.0
3427,61139,43,0.859504,0.193222,0.0,0.0,1,1.0
3158,4444362,43,0.782609,0.213602,0.3333333333333333,0.3333333333333333,10,1.0
927,6801,44,0.913773,0.510172,0.3333333333333333,0.3333333333333333,4,1.0
195,5918,45,0.829798,0.017478,0.3333333333333333,0.3333333333333333,2,1.0
3234,4446726,47,0.824153,0.098441,0.3333333333333333,0.3333333333333333,1,1.0
686,79067,48,0.882145,0.003342,0.3333333333333333,0.3333333333333333,3,1.0
2138,60965,49,0.853435,0.043205,1.4907119849998598,1.4907119849998598,180,0.9666666666666667
3358,61055,50,0.847292,0.043378,1.4907119849998598,1.4907119849998598,192,0.9635416666666666
2113,60544,51,0.844847,0.309381,0.4714045207910317,0.4714045207910317,30,1.0
2112,60542,52,0.85423,0.398445,0.4714045207910317,0.4714045207910317,20,1.0
3106,559059,53,0.893176,0.134163,0.3333333333333333,0.3333333333333333,6,1.0
266,389987,54,0.875079,0.146671,0.3333333333333333,0.3333333333333333,6,1.0
