molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,find_rate
377,6214,20,0.852264,0.516807,1.1055415967851334,1.1055415967851334,1.0
43,5676,21,0.91129,0.606952,0.6666666666666667,0.6666666666666667,1.0
208,451242,21,0.826855,0.41657,0.33333333333333337,0.33333333333333337,1.0
1526,60264,21,0.90855,0.255323,0.7453559924999299,0.7453559924999299,1.0
110,5791,21,0.89404,0.053983,1.0540925533894598,1.0540925533894598,1.0
128,5808,21,0.895229,0.293373,0.33333333333333337,0.33333333333333337,1.0
85,5754,21,0.900339,0.493919,0.9428090415820634,0.9428090415820634,1.0
1395,60234,21,0.917884,0.761967,0.7453559924999299,0.7453559924999299,1.0
2945,60643,21,0.897917,0.372674,0.6666666666666667,0.6666666666666667,1.0
715,6591,21,0.897125,0.796959,0.7453559924999299,0.7453559924999299,1.0
782,59979,21,0.895469,0.508418,1.0540925533894598,1.0540925533894598,1.0
554,59848,22,0.883838,0.158224,0.0,0.0,1.0
109,5788,22,0.924434,0.089696,1.0540925533894598,1.0540925533894598,1.0
3422,61134,22,0.928527,0.149426,1.0540925533894598,1.0540925533894598,1.0
3104,8616,22,0.921845,0.820547,1.0540925533894598,1.0540925533894598,1.0
2049,59467,22,0.911208,0.10891,1.0540925533894598,1.0540925533894598,1.0
1879,13837584,22,0.900674,0.43111,1.0540925533894598,1.0540925533894598,1.0
2443,4444051,22,0.91052,0.616312,1.0540925533894598,1.0540925533894598,1.0
2423,21211,22,0.951101,0.479246,0.6666666666666667,0.6666666666666667,1.0
3423,61135,22,0.89914,0.334688,1.0540925533894598,1.0540925533894598,1.0
2858,55032,22,0.900174,0.326146,1.0540925533894598,1.0540925533894598,1.0
2047,7830,22,0.915897,0.102522,1.0540925533894598,1.0540925533894598,1.0
94,5768,23,0.943057,0.175243,1.2018504251546631,1.2018504251546631,1.0
2888,60597,23,0.940517,0.313376,0.7453559924999299,0.7453559924999299,1.0
2495,60404,23,0.921054,0.567886,0.9428090415820634,0.9428090415820634,1.0
3467,388718,23,0.917849,0.553784,0.816496580927726,0.816496580927726,1.0
2906,60620,23,0.934244,0.52793,0.6666666666666667,0.6666666666666667,1.0
2303,4511901,23,0.888673,0.179494,1.0540925533894598,1.0540925533894598,1.0
235,390099,23,0.901933,0.259538,0.9428090415820634,0.9428090415820634,1.0
